SupplierID,SupplierName,ProductID,CarMaker,CarModel,CarColor,CarModelYear,CarPrice,CustomerID,CustomerName,Gender,JobTitle,City,Country,CountryCode,State,OrderDate,OrderID,ShipDate,ShipMode,Shipping,PostalCode,Sales,Quantity,Discount,CreditCardType,CustomerFeedback,LeadTimeDays,OrderMonth,FeedbackScore,RevenuePerUnit
844,Feedmix,593,Pontiac,Grand Prix,Indigo,1994,550152.88,55150-125,Elysha Marquez,Female,Assistant Manager,Milwaukee,United States,US,Wisconsin,2019-02-03,51672-4050,2019-04-09,First Class,Truck,53215,980213.23,2,0.73,diners-club-carte-blanche,Bad,65,2019-02,2,490106.615
845,Brainsphere,8799,Cadillac,Escalade EXT,Blue,2010,636858.15,36987-1163,Laurens Wye,Male,Web Developer II,New York City,United States,US,New York,2019-04-03,13668-343,2019-02-21,First Class,Air,10275,727191.54,2,0.62,china-unionpay,Very Good,-41,2019-04,5,363595.77
846,Mymm,8019,Nissan,Frontier,Khaki,2000,598226.5,0363-0057,Iver Thaxter,Male,Social Worker,Milwaukee,United States,US,Wisconsin,2019-03-14,0409-9789,2019-02-09,Second Class,Air,53285,711964.37,2,0.52,jcb,Very Good,-33,2019-03,5,355982.185
847,Flashdog,1711,Ford,Freestar,Goldenrod,2005,556870.9,16729-248,Anastasia Margiotta,Female,Chief Design Engineer,Birmingham,United States,US,Alabama,2018-11-16,0268-1366,2019-03-15,Standard Class,Air,35290,900087.93,2,0.46,jcb,Okay,119,2018-11,3,450043.965
848,Feedbug,5785,Lexus,IS,Pink,2006,554332.62,76331-807,Reena Huelin,Female,Editor,Portland,United States,US,Oregon,2018-10-19,11994-127,2019-04-05,Standard Class,Truck,97286,938822.87,2,0.69,mastercard,Bad,168,2018-10,2,469411.435
849,Twimbo,5300,Porsche,911,Purple,1998,741589.61,36987-3262,Estelle Gunter,Female,Business Systems Development Analyst,Charlotte,United States,US,North Carolina,2018-11-12,45802-101,2019-06-14,Second Class,Truck,28289,847331.53,1,0.57,switch,Very Good,214,2018-11,5,847331.53
850,Dynabox,8602,Pontiac,Grand Am,Puce,1990,727181.05,48951-1066,Dena Weavers,Female,Clinical Specialist,Tampa,United States,US,Florida,2019-04-13,51386-500,2019-04-21,First Class,Air,33625,761918.61,2,0.27,laser,Very Good,8,2019-04,5,380959.305
851,Skimia,4469,Lexus,GX,Mauv,2008,758122.49,55910-199,Valentin Everix,Male,Community Outreach Specialist,Daytona Beach,United States,US,Florida,2018-11-15,42291-805,2019-02-03,First Class,Air,32123,970739.41,2,0.6,maestro,Good,80,2018-11,4,485369.705
852,Skidoo,5581,Nissan,280ZX,Yellow,1979,705912.16,49643-104,Glendon Brazier,Male,Research Nurse,Knoxville,United States,US,Tennessee,2019-01-10,45802-245,2019-03-13,Standard Class,Truck,37924,898872.18,1,0.47,mastercard,Very Bad,62,2019-01,1,898872.18
853,Kwideo,1665,Mercedes-Benz,300SE,Goldenrod,1993,661174.36,58232-0702,Andrew Siviter,Male,Food Chemist,Richmond,United States,US,Virginia,2019-01-31,42192-353,2019-02-23,Second Class,Air,23277,748411.79,1,0.75,americanexpress,Good,23,2019-01,4,748411.79
854,Quimm,9329,Subaru,Justy,Puce,1990,517142.83,49288-0326,Neddie Pedder,Male,Senior Editor,Portland,United States,US,Oregon,2018-12-18,55111-341,2019-04-08,Second Class,Air,97271,711788.52,2,0.61,mastercard,Very Bad,111,2018-12,1,355894.26
855,Wikibox,1662,Mercedes-Benz,SL-Class,Crimson,2009,755485.08,65162-642,Olvan Strewthers,Male,Product Engineer,Orlando,United States,US,Florida,2019-02-13,42507-247,2019-06-10,Second Class,Truck,32830,931842.37,1,0.37,instapayment,Bad,117,2019-02,2,931842.37
856,Linktype,9333,Buick,Century,Khaki,1992,796948.82,36987-3061,Torie Erricker,Female,Senior Cost Accountant,New Orleans,United States,US,Louisiana,2019-02-05,43386-622,2019-03-24,First Class,Air,70174,808846.03,1,0.47,mastercard,Good,47,2019-02,4,808846.03
857,Avaveo,3889,Nissan,Titan,Puce,2009,677863.64,50730-8719,Elmo Kornacki,Male,Financial Analyst,Reading,United States,US,Pennsylvania,2019-04-19,47682-073,2019-02-18,Second Class,Air,19605,906360.11,2,0.7,jcb,Okay,-60,2019-04,3,453180.055
858,Chatterbridge,696,Audi,TT,Pink,2004,705970.97,68788-0920,Ursuline Umpleby,Female,VP Accounting,Phoenix,United States,US,Arizona,2018-10-11,54458-967,2019-05-24,Same Day,Air,85020,950656.23,1,0.52,jcb,Very Good,225,2018-10,5,950656.23
859,Trilia,3852,Ford,F-Series Super Duty,Fuscia,2008,736754.55,41520-190,Revkah Kuschek,Female,Engineer IV,Pittsburgh,United States,US,Pennsylvania,2018-07-07,28107-010,2019-03-11,Standard Class,Air,15225,929677.44,2,0.89,jcb,Bad,247,2018-07,2,464838.72
860,Fliptune,2039,Oldsmobile,Bravada,Orange,1997,536650.66,13537-113,Heath Cordingly,Female,Computer Systems Analyst I,Kingsport,United States,US,Tennessee,2019-02-10,14783-434,2019-05-02,Standard Class,Air,37665,995597.63,1,0.62,diners-club-enroute,Very Good,81,2019-02,5,995597.63
861,Aivee,3787,Audi,S5,Turquoise,2011,677518.46,10019-035,Sanderson Northbridge,Male,Physical Therapy Assistant,Baltimore,United States,US,Maryland,2019-05-30,54569-0355,2019-06-10,Standard Class,Air,21211,711993.48,1,0.36,diners-club-us-ca,Bad,11,2019-05,2,711993.48
862,Skiptube,203,Lexus,LX,Yellow,2009,743273.77,65862-697,Lannie Bilbery,Male,Structural Engineer,Anchorage,United States,US,Alaska,2018-12-30,51991-793,2019-03-01,Standard Class,Air,99507,819167.64,2,0.49,jcb,Very Bad,61,2018-12,1,409583.82
863,Rhynyx,9859,Mazda,Mazdaspeed 3,Purple,2008,641041.29,63517-101,Weidar Elliot,Male,Analyst Programmer,New Orleans,United States,US,Louisiana,2019-01-25,0781-3136,2019-03-10,First Class,Air,70160,715755.21,1,0.38,americanexpress,Okay,44,2019-01,3,715755.21
864,Gabspot,8023,Infiniti,G35,Goldenrod,2007,743163.71,41163-603,Gabriellia Bard,Female,Software Test Engineer IV,Cleveland,United States,US,Ohio,2018-08-24,59535-4311,2019-01-18,Same Day,Truck,44177,714782.23,1,0.61,jcb,Very Bad,147,2018-08,1,714782.23
865,Buzzbean,5582,Mazda,Protege,Green,1998,549101.39,49967-372,Sally Timmes,Female,Associate Professor,Port Saint Lucie,United States,US,Florida,2019-02-24,52686-230,2019-04-26,Second Class,Truck,34985,789487.07,2,0.84,visa-electron,Very Good,61,2019-02,5,394743.535
866,Linkbridge,8909,Pontiac,Firebird,Crimson,1985,654943.48,45802-759,Tedie Newlove,Male,Assistant Professor,Louisville,United States,US,Kentucky,2019-04-15,36987-3212,2019-03-28,Same Day,Truck,40266,733391.5,1,0.53,jcb,Very Bad,-18,2019-04,1,733391.5
867,Pixonyx,9543,GMC,Sierra,Indigo,2010,752038.24,55648-787,Standford Longhorne,Male,Account Representative I,North Hollywood,United States,US,California,2018-10-06,0869-0686,2019-01-20,First Class,Air,91616,814631.94,1,0.32,instapayment,Very Bad,106,2018-10,1,814631.94
868,Demizz,7729,Ford,F150,Blue,2009,579906.48,42627-257,Prissie O'Dempsey,Female,Structural Analysis Engineer,Montgomery,United States,US,Alabama,2019-02-03,36987-2194,2019-01-19,Same Day,Truck,36177,753196.07,1,0.67,china-unionpay,Very Good,-15,2019-02,5,753196.07
869,Kazio,2109,Dodge,Durango,Green,1998,772124.26,36987-2932,Wilton Sinnott,Male,Project Manager,Naples,United States,US,Florida,2018-08-31,37012-845,2019-05-11,Same Day,Truck,33963,769635.33,1,0.67,maestro,Bad,253,2018-08,2,769635.33
870,Skibox,8447,BMW,3 Series,Red,2004,645397.71,35356-926,Timmie Pehrsson,Male,Database Administrator II,Washington,United States,US,District of Columbia,2018-07-18,54868-6296,2019-06-01,First Class,Truck,20580,807974.4,1,0.72,diners-club-carte-blanche,Very Bad,318,2018-07,1,807974.4
871,Digitube,809,Chevrolet,Corvette,Khaki,1995,711905.29,65044-1791,Elnore Lampens,Female,Dental Hygienist,Kansas City,United States,US,Missouri,2018-12-12,54575-196,2019-01-04,Second Class,Truck,64199,818323.16,1,0.81,diners-club-carte-blanche,Very Bad,23,2018-12,1,818323.16
872,Tagcat,5019,Mercedes-Benz,SLS-Class,Pink,2011,506994.88,0591-0932,Valery Crole,Female,Senior Cost Accountant,Fresno,United States,US,California,2019-02-25,10596-330,2019-04-12,First Class,Truck,93715,812303.63,1,0.71,jcb,Very Good,46,2019-02,5,812303.63
873,Browsebug,9823,Audi,A8,Indigo,2012,632674.07,68745-1057,Riannon Vaisey,Female,Environmental Specialist,Riverside,United States,US,California,2019-02-18,0268-6640,2019-03-30,Second Class,Truck,92513,860741.36,1,0.76,diners-club-enroute,Very Bad,40,2019-02,1,860741.36
874,Rhyloo,6573,BMW,M3,Goldenrod,2002,640032.91,13537-048,Archibold Childerhouse,Male,Design Engineer,Tampa,United States,US,Florida,2018-06-21,0591-2805,2019-03-12,Same Day,Truck,33680,881609.23,1,0.37,jcb,Very Bad,264,2018-06,1,881609.23
875,Aivee,742,Mercedes-Benz,E-Class,Puce,1984,654986.52,63539-5195,Lorry Chateau,Female,Nurse Practicioner,Juneau,United States,US,Alaska,2019-04-24,49288-0588,2019-05-11,Standard Class,Air,99812,724812.76,2,0.63,maestro,Very Bad,17,2019-04,1,362406.38
876,Flashdog,4682,Chevrolet,Caprice,Fuscia,1977,584013.95,43857-0300,Herminia Van Daalen,Female,Desktop Support Technician,Wilmington,United States,US,Delaware,2018-11-30,48951-2021,2019-04-01,Second Class,Air,19805,919628.58,2,0.63,americanexpress,Very Good,122,2018-11,5,459814.29
877,Pixoboo,8163,Suzuki,Sidekick,Mauv,1992,645381.97,0781-2195,Wallie Wingham,Female,Payment Adjustment Coordinator,Washington,United States,US,District of Columbia,2018-09-01,55154-4179,2019-01-16,Same Day,Truck,20205,843065.66,2,0.66,switch,Very Bad,137,2018-09,1,421532.83
878,Skinix,7641,Acura,NSX,Khaki,1992,574374.13,0115-1232,Wyatt Dysert,Male,Analog Circuit Design manager,Madison,United States,US,Wisconsin,2019-04-15,59667-0103,2019-02-10,First Class,Truck,53779,798852.38,1,0.46,mastercard,Very Good,-64,2019-04,5,798852.38
879,Teklist,9981,Rolls-Royce,Phantom,Crimson,2011,516274.45,62670-4458,Randy Gummory,Male,Social Worker,Denver,United States,US,Colorado,2018-07-09,50436-5891,2019-01-18,Same Day,Truck,80228,930903.65,1,0.48,jcb,Very Good,193,2018-07,5,930903.65
880,Browseblab,6511,Chevrolet,Citation,Teal,1980,754141.69,55655-121,Tilda Cromley,Female,Human Resources Manager,Saint Louis,United States,US,Missouri,2019-06-14,47682-502,2019-04-14,Standard Class,Air,63121,977477.16,1,0.83,diners-club-carte-blanche,Bad,-61,2019-06,2,977477.16
881,Tanoodle,8663,Mitsubishi,Lancer,Goldenrod,2004,692269.3,43063-260,Zea Chevalier,Female,Accountant I,Arlington,United States,US,Virginia,2018-11-17,68084-860,2019-03-21,Second Class,Truck,22217,701486.88,2,0.84,jcb,Bad,124,2018-11,2,350743.44
882,Oloo,9064,Dodge,Ram 3500,Blue,1995,664712.23,65954-382,Brenda Bernardeau,Female,Civil Engineer,Albuquerque,United States,US,New Mexico,2018-10-02,16714-357,2019-05-18,Second Class,Air,87201,710104.66,2,0.61,instapayment,Bad,228,2018-10,2,355052.33
883,Buzzbean,3999,Toyota,Camry,Indigo,2000,570367.33,24385-594,Gawen McQuie,Male,Recruiting Manager,Oklahoma City,United States,US,Oklahoma,2018-11-17,54868-6010,2019-02-09,First Class,Truck,73135,915297.96,1,0.36,bankcard,Okay,84,2018-11,3,915297.96
884,Quatz,8271,Mitsubishi,Mighty Max Macro,Turquoise,1992,746135.61,0280-1146,Rockey Basilotta,Male,Teacher,Cincinnati,United States,US,Ohio,2018-10-05,0536-2220,2019-01-15,Second Class,Truck,45228,702060.66,2,0.68,jcb,Very Bad,102,2018-10,1,351030.33
885,Yakitri,5501,Audi,A4,Green,1997,694021.87,50519-773,La verne Vaszoly,Female,Junior Executive,Colorado Springs,United States,US,Colorado,2019-03-11,54162-017,2019-03-18,Standard Class,Air,80995,821077.73,1,0.84,jcb,Bad,7,2019-03,2,821077.73
886,Topdrive,4341,Jeep,Compass,Red,2008,775457.82,49873-608,Barron Emburey,Male,Executive Secretary,Bakersfield,United States,US,California,2018-07-28,13537-422,2019-01-07,Standard Class,Air,93305,978328.37,2,0.76,jcb,Good,163,2018-07,4,489164.185
887,Photofeed,7109,Lexus,RX,Teal,2001,604800.87,11716-0103,Lynett Pentony,Female,Analyst Programmer,Portsmouth,United States,US,New Hampshire,2018-10-30,63539-012,2019-03-01,Same Day,Air,214,938938.2,2,0.35,china-unionpay,Very Bad,122,2018-10,1,469469.1
888,Brightbean,4011,Ford,Transit Connect,Khaki,2012,621916.45,68645-320,Isidor McCumesky,Male,VP Quality Control,Houston,United States,US,Texas,2019-04-05,55154-1391,2019-01-08,First Class,Air,77223,901160.4,1,0.76,bankcard,Very Bad,-87,2019-04,1,901160.4
889,Dablist,9761,Jeep,Wrangler,Blue,2008,606415.76,62756-552,Alford Mainds,Male,Account Representative I,New York City,United States,US,New York,2018-11-21,49781-121,2019-03-10,Same Day,Air,10009,806288.94,1,0.6,laser,Good,109,2018-11,4,806288.94
890,Cogibox,1839,Mazda,Protege,Crimson,1997,602954.03,0409-7139,Guss Yetman,Male,Data Coordiator,Springfield,United States,US,Ohio,2019-04-04,0002-7502,2019-06-03,Standard Class,Truck,45505,808468.26,1,0.88,jcb,Very Bad,60,2019-04,1,808468.26
891,Wikizz,8171,Jeep,Grand Cherokee,Fuscia,2002,563434.73,10586-9102,Giordano Pott,Male,Account Coordinator,Lakeland,United States,US,Florida,2018-08-19,55154-5472,2019-02-26,First Class,Truck,33811,995578.37,2,0.27,china-unionpay,Good,191,2018-08,4,497789.185
892,Trudoo,5295,Oldsmobile,Cutlass Supreme,Maroon,1994,632665.68,0085-1132,Valeria Abram,Female,Account Representative III,Springfield,United States,US,Illinois,2019-04-04,0135-0525,2019-04-09,Second Class,Truck,62776,965695.64,1,0.63,jcb,Okay,5,2019-04,3,965695.64
893,Yotz,24,Buick,Coachbuilder,Teal,1994,610872.2,68016-526,Brigit Ruddiforth,Female,Staff Accountant IV,Scottsdale,United States,US,Arizona,2019-04-17,53389-100,2019-04-06,Second Class,Truck,85260,904555.79,2,0.74,jcb,Very Bad,-11,2019-04,1,452277.895
894,Vinder,23,Nissan,Frontier,Pink,2011,730347.38,37205-844,Ahmed Lodeke,Male,Computer Systems Analyst II,San Francisco,United States,US,California,2018-11-24,51079-300,2019-05-21,Second Class,Truck,94154,720172.78,1,0.48,diners-club-enroute,Very Good,178,2018-11,5,720172.78
895,Yambee,3378,Lincoln,MKX,Yellow,2009,608645.54,48951-1191,Creighton McTrustrie,Male,Legal Assistant,Atlanta,United States,US,Georgia,2019-01-06,54868-5581,2019-03-09,Standard Class,Air,30328,944403.45,1,0.7,jcb,Okay,62,2019-01,3,944403.45
896,Abatz,9932,Buick,Century,Turquoise,1996,558958.38,0268-1046,Fey Emig,Female,Assistant Media Planner,Atlanta,United States,US,Georgia,2018-07-31,50268-453,2019-05-02,Same Day,Truck,30380,826099.05,1,0.32,jcb,Very Good,275,2018-07,5,826099.05
897,Chatterbridge,5822,BMW,X5,Violet,2004,726495.19,22431-582,Kayle Trevillion,Female,Professor,Shreveport,United States,US,Louisiana,2019-04-08,76069-100,2019-03-12,Second Class,Truck,71161,710897.26,2,0.26,jcb,Very Good,-27,2019-04,5,355448.63
898,Camimbo,8180,Subaru,Outback,Orange,2012,519768.01,59762-2310,Daron Hyatt,Female,Systems Administrator I,New Haven,United States,US,Connecticut,2018-07-21,30142-154,2019-06-10,First Class,Air,6538,856133.66,1,0.72,jcb,Good,324,2018-07,4,856133.66
899,Pixonyx,728,Hyundai,Tiburon,Purple,2003,692525.49,59450-200,Ramon Filipson,Male,Geological Engineer,Des Moines,United States,US,Iowa,2019-02-26,0135-0484,2019-06-08,Standard Class,Air,50393,748094.19,1,0.62,switch,Okay,102,2019-02,3,748094.19
900,Pixoboo,7012,Buick,Century,Maroon,2004,519023.55,0615-7662,Waldo Harriday,Male,Office Assistant I,Sacramento,United States,US,California,2019-02-10,0093-8232,2019-04-21,Same Day,Truck,95818,967079.99,2,0.48,jcb,Okay,70,2019-02,3,483539.995
901,Eabox,8574,Audi,S5,Mauv,2010,722881.18,0555-0860,Guillermo Schwerin,Male,Administrative Officer,Shreveport,United States,US,Louisiana,2018-11-11,36987-2764,2019-03-19,First Class,Truck,71166,733967.37,1,0.63,visa-electron,Good,128,2018-11,4,733967.37
902,Lazz,9421,Mercedes-Benz,600SEL,Aquamarine,1993,727672.88,55143-107,Florri Menear,Female,GIS Technical Architect,Macon,United States,US,Georgia,2018-11-07,10544-020,2019-06-17,Standard Class,Truck,31210,956856.33,1,0.76,china-unionpay,Very Good,222,2018-11,5,956856.33
903,Bluejam,4679,Volvo,C70,Blue,2013,753172.07,54312-325,Idelle Fitch,Female,Recruiting Manager,Lexington,United States,US,Kentucky,2019-02-20,48951-7116,2019-02-13,Second Class,Truck,40596,861742.21,2,0.5,jcb,Very Bad,-7,2019-02,1,430871.105
904,Yozio,3570,Ford,Excursion,Mauv,2002,750790.5,41163-156,Mariquilla Kernaghan,Female,Environmental Tech,New Orleans,United States,US,Louisiana,2019-06-04,54575-943,2019-01-19,Second Class,Air,70149,980953.2,2,0.76,solo,Very Good,-136,2019-06,5,490476.6
905,Feedbug,9811,Volkswagen,Beetle,Orange,1965,769865.36,75866-306,Fergus Fransinelli,Male,Marketing Manager,El Paso,United States,US,Texas,2018-07-26,0591-3748,2019-06-14,Second Class,Truck,88519,778363.84,1,0.83,jcb,Okay,323,2018-07,3,778363.84
906,Yakijo,7724,Chevrolet,Beretta,Teal,1995,508442.61,16590-987,Cleveland Bracchi,Male,Nuclear Power Engineer,Chicago,United States,US,Illinois,2018-08-13,43598-316,2019-01-24,Standard Class,Air,60614,950611.83,1,0.82,mastercard,Bad,164,2018-08,2,950611.83
907,Oyoyo,2751,Mitsubishi,Excel,Teal,1989,591940.06,47593-359,Merline Elgar,Female,Structural Engineer,San Antonio,United States,US,Texas,2018-11-20,63146-103,2019-04-19,Standard Class,Air,78225,859637.02,1,0.55,maestro,Good,150,2018-11,4,859637.02
908,Edgeblab,7664,Isuzu,VehiCROSS,Purple,2001,542607.84,36987-2245,Daisi Lindroos,Female,Cost Accountant,Fort Worth,United States,US,Texas,2019-05-05,62011-0140,2019-06-08,Second Class,Truck,76192,950435.75,2,0.6,jcb,Okay,34,2019-05,3,475217.875
909,Dazzlesphere,8042,Mercedes-Benz,SL-Class,Green,2011,520263.99,57844-115,Brianne Tudbald,Female,Senior Sales Associate,Cincinnati,United States,US,Ohio,2018-08-09,49884-984,2019-03-07,Second Class,Truck,45296,773110.66,1,0.46,mastercard,Very Good,210,2018-08,5,773110.66
910,Yakijo,8162,Pontiac,Trans Sport,Puce,1996,785144.32,10742-8223,Bendix Cridlan,Male,Graphic Designer,San Antonio,United States,US,Texas,2019-03-28,54868-5846,2019-01-23,Standard Class,Truck,78245,928886.2,1,0.82,jcb,Good,-64,2019-03,4,928886.2
911,Devshare,359,Volkswagen,Cabriolet,Goldenrod,1985,777674.47,52125-365,Shannah Chartre,Female,Help Desk Technician,Sacramento,United States,US,California,2018-06-28,49349-609,2019-06-06,Standard Class,Truck,95894,736657.75,1,0.68,switch,Good,343,2018-06,4,736657.75
912,Rhynyx,8522,Isuzu,Trooper,Green,1998,590305.64,0603-4998,Carey Criple,Female,Web Designer III,Columbia,United States,US,South Carolina,2018-11-12,68788-9107,2019-05-08,First Class,Truck,29208,978803.12,2,0.88,americanexpress,Bad,177,2018-11,2,489401.56
913,Avavee,9006,Dodge,Viper,Khaki,1999,644394.31,68639-0001,Jud Dominelli,Male,VP Marketing,Madison,United States,US,Wisconsin,2019-01-09,55319-504,2019-02-13,Same Day,Air,53726,846228.77,1,0.27,visa,Okay,35,2019-01,3,846228.77
914,Skivee,2098,Mazda,Familia,Blue,1991,667125.05,0378-5504,Kalie Stockell,Female,Business Systems Development Analyst,Anderson,United States,US,Indiana,2019-01-19,0093-0248,2019-02-23,First Class,Air,46015,706953.42,1,0.58,visa-electron,Okay,35,2019-01,3,706953.42
915,Quire,118,Lincoln,Continental,Red,1995,764693.06,0363-0359,Betty Cheyne,Female,Developer IV,Montgomery,United States,US,Alabama,2018-10-16,0677-1978,2019-04-20,Standard Class,Air,36119,961367.22,1,0.37,visa,Very Good,186,2018-10,5,961367.22
916,Thoughtsphere,9402,Cadillac,Escalade EXT,Crimson,2012,561348.68,53389-251,Anjanette Joselin,Female,Human Resources Manager,El Paso,United States,US,Texas,2018-07-12,55154-3395,2019-02-18,Second Class,Air,79950,955091.14,2,0.54,bankcard,Very Good,221,2018-07,5,477545.57
917,Oyoloo,8809,Mercury,Monterey,Orange,2006,699895.06,52125-774,Jilleen Bennit,Female,Junior Executive,Louisville,United States,US,Kentucky,2019-01-26,22700-134,2019-01-01,Same Day,Truck,40256,711832.25,2,0.32,maestro,Very Good,-25,2019-01,5,355916.125
918,Realblab,38,GMC,Yukon,Yellow,1996,524938.57,52959-579,Joey MacConnell,Male,Junior Executive,Gilbert,United States,US,Arizona,2018-09-08,33261-150,2019-02-25,Second Class,Air,85297,999315.69,2,0.69,bankcard,Okay,170,2018-09,3,499657.845
919,Rhyzio,7937,Mitsubishi,Starion,Aquamarine,1985,779995.68,43063-392,Jillene Piotrowski,Female,Clinical Specialist,Lima,United States,US,Ohio,2018-11-18,48951-8025,2019-06-09,Same Day,Air,45807,747744.55,2,0.56,jcb,Bad,203,2018-11,2,373872.275
920,Fadeo,9925,Saab,900,Purple,1993,670666.17,55154-7566,Hinze Bonhan,Male,Environmental Specialist,El Paso,United States,US,Texas,2018-10-12,62011-0198,2019-03-14,Standard Class,Air,79955,902584.6,1,0.34,visa,Okay,153,2018-10,3,902584.6
921,Yambee,9305,Ferrari,599 GTB Fiorano,Mauv,2009,502335.29,55316-426,Dylan Shotter,Male,Recruiting Manager,Oklahoma City,United States,US,Oklahoma,2018-12-16,57520-0111,2019-05-09,First Class,Truck,73129,886109.91,1,0.62,switch,Bad,144,2018-12,2,886109.91
922,Divanoodle,6611,Ford,F-Series,Goldenrod,2007,544872.91,75857-0001,Wilmar Dourin,Male,Senior Developer,West Hartford,United States,US,Connecticut,2018-10-02,60429-131,2019-05-05,First Class,Air,6127,959098.77,1,0.58,visa-electron,Okay,215,2018-10,3,959098.77
923,Buzzshare,3452,Infiniti,EX,Blue,2010,599404.24,0268-6701,Quentin Churchill,Male,Nuclear Power Engineer,Brooklyn,United States,US,New York,2018-07-21,42998-974,2019-02-05,Same Day,Air,11215,992267.51,1,0.87,diners-club-carte-blanche,Very Bad,199,2018-07,1,992267.51
924,Browsetype,9432,Saturn,VUE,Mauv,2003,538113.12,59779-600,Franzen Kirkman,Male,Staff Accountant III,Jamaica,United States,US,New York,2019-06-12,30142-198,2019-05-12,First Class,Air,11470,813545.58,2,0.77,americanexpress,Bad,-31,2019-06,2,406772.79
